,cons_12m,cons_gas_12m,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_pow_p1,margin_gross_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,origin_up_lxidpiddsbxsbosboudacockeimpuepw,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,avg_price_pow_energy,churn
3442,7133,0,2010.02,2016.02,2010.02,2015.02,706.55,620,132.76,0.1169,40.606701,41.16,1,80.59,6,16.5,0,0,27.144075333333326,0
4091,5321,0,2010.01,2017.01,2015.11,2016.01,797.38,850,18.92,0.143227,44.31137796,31.32,1,77.54,6,12.5,1,0,14.820529647777777,0
3154,9085,201248,2010.06,2016.07,2015.07,2015.07,1285.16,531,38.97,0.142819,44.31137796,26.57,2,127.92,6,13.856,0,1,17.919921584444445,0
5086,343035,0,2011.03,2016.03,2011.03,2015.03,1823.0,1885,85.78,0.1169099999999999,40.606701,31.21,1,244.42,5,23.036,1,1,27.227451483333333,0
19192,16090,4071,2012.12,2016.1,2014.02,2015.11,2671.85,0,7.15,0.144149,44.31137796,7.8,2,368.79,3,10.392,0,1,14.855984366666664,1
13703,55934,0,2011.08,2016.06,2014.1,2015.06,2066.97,0,117.28,0.1128599999999999,40.606701,15.84,1,271.9,4,17.320999999999998,1,1,27.24919538888889,1
20027,8047,0,2009.11,2016.11,2015.09,2015.11,904.14,0,14.89,0.162461,45.30837756,16.8,1,74.58,6,13.856,0,0,14.872296308888886,1
2816,14139,0,2007.01,2017.01,2007.01,2016.01,0.0,0,0.0,0.0006,0.0,29.76,1,146.7,9,13.2,1,0,0.0001999999999999,0
12155,3011,0,2011.07,2016.09,2014.09,2015.09,297.79,380,0.0,0.1128599999999999,40.606701,15.5,1,33.58,5,17.25,0,0,27.17022509090909,1
17293,177202,0,2010.03,2016.03,2013.12,2015.03,15148.79,12781,353.38,0.100092,58.99595196,-2.49,1,1040.63,6,105.0,1,1,34.73206021,1
15734,133186,0,2010.05,2016.05,2015.04,2015.05,1005.16,781,40.93,0.1157609999999999,40.606701,39.96,1,138.4,6,20.0,1,1,27.252904633333333,1
12749,13081,0,2011.01,2017.01,2015.05,2016.01,1381.54,3396,130.68,0.1163299999999999,40.606701,59.88,1,161.67,5,30.0,0,0,27.14506645,1
1775,4661,0,2009.11,2016.11,2015.09,2015.11,458.7,0,30.74,0.163619,45.30837756,13.26,1,61.83,6,10.392,0,0,14.872875086666664,0
614,1298,0,2009.09,2016.09,2015.07,2015.09,190.58,127,19.37,0.141434,44.31137796,14.43,1,13.3,6,14.9,0,0,14.824274375555555,0
753,5438,0,2011.1,2016.1,2011.1,2015.11,819.26,811,20.02,0.147506,45.80687796,24.2,1,63.82,4,13.856,1,0,14.857438175555556,0
16990,16632,0,2013.01,2017.01,2013.01,2016.01,220.95,0,16.46,0.146694,44.31137796,34.68,1,22.73,3,13.856,1,1,14.805857842222215,1
13009,11310,0,2012.08,2016.08,2013.08,2015.08,1667.81,803,16.4,0.143166,44.31137796,14.04,1,156.66,3,13.2,0,0,14.82446143111111,1
15563,13725,0,2013.04,2016.07,2013.07,2015.07,1388.54,0,118.23,0.1128599999999999,40.606701,23.88,1,194.37,3,15.935,1,1,27.204506333333327,1
10359,15188,0,2009.08,2016.08,2009.08,2015.08,1601.34,1330,131.91,0.115174,40.606701,14.46,1,168.6,6,23.1,0,0,27.1792828,0
5532,4599,0,2010.05,2016.02,2015.12,2015.02,701.99,983,16.03,0.142649,44.31137796,34.68,1,66.2,6,13.856,1,1,14.848365875555553,0
19456,16456,117218,2013.05,2016.05,2013.05,2015.05,569.23,0,16.27,0.144902,44.31137796,25.92,1,55.08,3,10.35,0,0,14.83986439222222,1
13389,41129,56241,2012.03,2016.11,2015.11,2015.03,4230.21,3322,127.23,0.111194,40.606701,44.52,2,470.3,4,29.7,1,1,27.227466844444443,1
17974,81507,0,2012.03,2016.03,2012.03,2015.03,34.14,0,119.31,0.120372,40.606701,58.98,1,4.58,4,26.0,1,1,27.229286233333333,1
2197,4880,0,2011.05,2016.06,2015.06,2015.05,834.77,0,27.86,0.2292719999999999,45.80687796,30.9,2,42.21,5,10.392,1,1,15.186094264444447,0
9757,3457,0,2010.03,2016.03,2010.03,2015.03,522.29,0,16.1,0.146694,44.31137796,30.22,1,53.9,6,13.2,0,1,14.805896064444438,0
7298,26228,0,2011.12,2016.12,2015.11,2015.12,2583.42,2296,132.15,0.111774,40.606701,0.8999999999999989,1,242.28,4,20.0,0,0,27.16104027777777,0
13298,52275,0,2011.08,2016.12,2013.12,2015.12,3121.17,3257,169.82,0.1152369999999999,40.606701,2.0,1,382.66,4,46.05,1,1,27.14195036363636,1
8992,16061,0,2012.05,2016.05,2012.05,2015.05,1391.15,1784,12.3,0.161454,44.31137796,24.0,1,113.38,4,14.49,0,0,14.873815808888889,0
17311,10590,10802,2009.08,2016.08,2015.07,2015.08,318.4,0,16.63,0.144902,44.31137796,12.36,2,29.47,6,10.392,0,0,14.839827308888887,1
4900,19127,0,2010.04,2016.04,2015.04,2015.05,2012.91,1587,129.6,0.1157609999999999,40.606701,42.58,1,237.29,6,31.5,1,1,27.214139733333333,0
19049,17242,0,2009.12,2016.11,2015.1,2015.11,561.65,523,117.53,0.114667,40.9390266,27.33,1,70.92,6,23.0,1,0,27.254819316666666,1
6624,12772,0,2013.05,2016.05,2015.04,2015.06,1392.21,899,154.1,0.11634,40.606701,31.59,1,166.83,3,22.0,0,1,27.253548416666668,0
19783,3181,0,2012.06,2016.06,2012.06,2015.07,476.22,595,18.57,0.1457109999999999,44.31137796,20.36,1,47.17,4,12.5,1,1,14.835225264444448,1
1238,10218,0,2012.03,2016.11,2014.11,2015.11,1914.33,4311,17.54,0.1830369999999999,45.80687796,19.08,1,157.11,4,10.392,0,0,15.331912347777775,0
1812,7992,0,2012.09,2016.09,2015.08,2015.09,837.5,777,142.88,0.1153599999999999,40.9390266,22.62,1,101.84,3,15.3,1,1,27.27552314999999,0
19106,3838,0,2009.11,2016.11,2015.11,2015.11,379.48,0,133.24,0.114088,41.1052014,26.55,1,42.51,6,17.0,0,0,27.194851977777773,1
268,3773,0,2012.07,2016.07,2014.02,2015.07,563.83,0,16.23,0.147506,46.30537836,23.17,1,36.52,4,10.35,1,1,14.926905253333327,0
13361,3769,0,2010.11,2016.11,2014.06,2015.11,571.06,0,1.1,0.147506,45.80687796,22.89,1,58.14,5,13.856,0,0,14.906988875555552,1
16842,244551,0,2012.1,2016.1,2015.09,2015.1,3086.18,2228,131.76,0.114782,40.606701,5.76,1,363.04,3,17.320999999999998,0,0,27.253681166666667,1
14984,5803,7151,2011.08,2016.08,2015.07,2015.08,514.65,299,144.0,0.114025,40.606701,46.74,3,58.29,4,41.5,1,1,27.19850694444444,1
10872,2400,1059,2010.1,2016.1,2015.08,2015.1,292.53,437,16.26,0.14346,46.30537836,21.64,2,24.36,5,10.392,0,0,14.926230531111107,0
18226,12268,1563,2011.1,2016.1,2011.1,2015.1,1269.43,0,135.8,0.1165089999999999,40.606701,33.0,2,167.61,4,16.5,1,1,27.16708712121211,1
3557,679870,0,2010.05,2016.05,2010.05,2015.05,4146.53,4558,15.97,0.1646369999999999,44.31137796,24.0,1,380.18,6,14.5,0,0,14.87505759777778,0
11927,3653,0,2010.06,2016.06,2010.06,2015.07,549.34,0,15.74,0.1457109999999999,44.31137796,21.52,1,55.38,6,13.2,0,0,14.83026755888889,1
6427,2771,10581,2011.04,2016.07,2015.07,2015.04,404.53,0,19.21,0.1383049999999999,44.31137796,18.62,3,30.04,5,13.2,0,0,14.843825831111111,0
4488,8349,0,2013.02,2016.02,2015.02,2015.02,968.5,0,16.31,0.19597,44.31137796,0.12,1,331.98,3,13.2,0,1,14.44751400333333,0
1443,5818,0,2009.07,2016.07,2009.07,2015.07,654.06,1363,38.87,0.165793,44.31137796,19.48,1,62.72,7,13.856,0,0,14.865872597777775,0
1453,23442,0,2010.1,2016.1,2015.09,2015.1,2432.14,2361,131.39,0.1153599999999999,40.606701,6.6,1,308.75,5,19.8,0,0,27.25426183333333,0
71,249,0,2011.06,2016.06,2015.05,2015.06,26.78,0,0.0,0.1151819999999999,40.606701,27.32,1,32.91,5,17.25,0,0,27.198650716666663,0
2942,7259,0,2011.09,2016.09,2015.08,2015.09,758.89,691,119.31,0.1153599999999999,40.9390266,27.79,1,104.67,4,18.0,1,1,27.25735398333333,0
12853,3297,0,2011.12,2016.11,2013.11,2015.11,476.95,423,13.76,0.140621,44.31137796,32.88,1,45.37,4,13.15,1,1,14.81877084777778,1
13043,4885,0,2012.02,2016.02,2015.12,2015.02,605.49,0,16.56,0.162327,44.31137796,34.68,1,58.72,4,13.856,1,0,14.841545336666655,1
17259,53819,0,2011.1,2016.1,2015.08,2015.1,272.46,0,18.02,0.14346,46.30537836,21.64,1,23.57,4,10.39,1,1,14.926455308888883,1
15097,1005,0,2011.11,2016.11,2015.09,2015.11,150.09,113,17.92,0.142881,46.30537836,26.73,1,12.7,4,13.2,1,1,14.86598654222222,1
3536,59331,0,2012.08,2016.08,2013.1,2015.08,4208.12,1908,13.72,0.143166,44.31137796,13.98,1,361.34,3,13.15,1,1,14.82446143111111,0
14922,229939,0,2011.12,2016.08,2014.08,2015.08,1379.75,1278,146.07,0.109966,40.606701,0.0,1,94.41,4,17.32,1,1,27.17917272727272,1
9061,1525,0,2009.09,2016.09,2009.09,2015.09,227.06,142,19.49,0.144902,44.31137796,12.82,1,21.58,6,13.2,0,0,14.819995681111113,0
6954,6297,0,2013.06,2016.06,2013.04,2015.06,679.04,494,129.24,0.1169099999999999,40.606701,27.44,1,78.92,3,17.32,1,1,27.200247999999995,0
14779,5821,0,2009.11,2016.11,2009.11,2015.12,872.61,0,18.09,0.146348,45.80687796,33.12,1,84.88,6,13.2,0,1,14.805568731111103,1
2391,2587145,0,2010.03,2016.03,2010.03,2015.03,3214.28,4067,16.44,0.1620329999999999,44.31137796,28.34,1,288.17,6,13.8,0,0,14.883920725555557,0
12112,286,0,2012.03,2016.03,2014.04,2015.03,29.35,62,146.77,0.120372,40.606701,99.86,1,2.94,4,44.0,1,1,27.25609675,1
1560,231932,931039,2010.06,2016.06,2014.07,2015.06,578.44,170,16.95,0.15885,44.31137796,-0.33,2,34.84,6,10.392,0,0,14.87239909777778,0
518,11493,12962,2013.05,2016.05,2015.04,2015.05,1352.14,0,0.0,0.1151819999999999,40.606701,49.8,2,146.7,3,34.641,1,1,27.26330613888889,0
5654,4049,0,2010.02,2016.02,2010.02,2015.02,405.0,542,131.39,0.1169,40.606701,49.44,1,42.5,6,19.8,0,0,27.234919099999995,0
1332,128692,0,2010.02,2016.02,2010.02,2015.02,7115.71,4602,359.25,0.1169,40.606701,138.72,1,688.59,6,139.0,1,0,27.234437377777773,0
12751,4938,706,2010.02,2016.02,2015.12,2015.02,739.4,836,19.02,0.143227,44.31137796,31.32,2,85.45,6,12.5,1,0,14.80568478666666,1
19675,4007,0,2011.09,2016.09,2015.07,2015.09,487.48,745,15.19,0.162326,44.31137796,10.08,1,33.99,4,10.392,1,1,14.854515847777778,1
19662,5815,0,2009.1,2016.1,2009.1,2015.1,872.54,0,15.9,0.144902,44.31137796,9.919999999999993,1,80.52,6,13.2,0,1,14.815424008888888,1
3689,19407,10542,2012.06,2016.06,2015.05,2015.06,1347.33,1944,145.63,0.11634,40.606701,39.6,1,161.15,4,19.8,1,1,27.19990966666666,1
11445,1129316,0,2011.12,2016.12,2011.12,2015.12,4458.58,9792,129.24,0.1165089999999999,40.606701,0.739999999999999,1,592.14,4,17.0,1,1,27.146153333333327,1
15175,37451,229003,2012.06,2016.06,2012.06,2015.07,2937.08,2485,143.6,0.1169099999999999,40.606701,18.72,2,391.68,4,20.4,1,1,27.19938116666666,1
14216,7894,0,2011.08,2016.08,2011.08,2015.08,1183.38,1173,18.37,0.1457109999999999,44.31137796,14.88,1,114.12,4,12.5,1,0,14.825309986666666,1
526,7330,0,2013.04,2016.04,2014.04,2015.04,707.87,697,143.24,0.114586,40.606701,49.44,1,82.78,3,19.8,1,1,27.2229609,1
14263,4702,0,2009.09,2016.09,2009.09,2015.09,458.13,706,132.53,0.115174,40.606701,15.5,1,53.08,6,17.25,0,0,27.17010225,1
12738,16090,4071,2012.12,2016.1,2014.02,2015.11,2671.85,0,7.15,0.144149,44.31137796,7.8,2,368.79,3,10.392,0,1,14.855984366666664,1
8141,41990,0,2012.01,2017.01,2014.12,2016.01,4327.61,3485,142.46,0.118638,40.606701,39.36,1,504.88,4,26.3,1,1,27.25277513888889,0
16430,19770,0,2011.11,2016.11,2015.09,2015.11,2416.97,0,26.82,0.163868,44.31137796,6.18,1,174.68,4,13.2,0,0,14.84620303666666,1
541,9533,0,2012.08,2016.08,2013.1,2015.08,1379.58,974,9.79,0.140621,44.31137796,36.24,1,138.86,3,14.49,1,0,14.823715097777775,1
16426,54072,0,2012.02,2016.02,2015.12,2015.03,3692.17,0,17.15,0.186188,45.80687796,41.64,1,325.67,4,13.856,1,1,15.316911064444446,1
864,20773,0,2012.04,2016.04,2012.04,2015.04,1575.5,1224,140.67,0.118646,40.606701,23.88,1,204.91,4,19.8,1,1,27.21948153333333,0
20175,15212,0,2012.04,2016.04,2012.04,2015.04,2245.35,0,16.68,0.143166,44.31137796,29.76,1,211.34,4,13.2,1,1,14.844358397777778,1
4957,32386,0,2012.1,2016.1,2015.08,2015.1,2385.59,0,15.24,0.144058,44.31137796,6.92,1,213.9,3,10.392,1,1,14.864298181111112,1
9937,3800,0,2011.07,2016.07,2015.05,2015.07,562.15,903,17.24,0.142822,44.31137796,14.64,1,49.66,5,10.392,0,0,14.829703514444445,0
9382,11519,0,2011.09,2016.1,2015.1,2014.09,1543.28,832,82.48,0.22754,45.80687796,17.24,1,427.3,4,10.392,1,1,23.24168319,0
14968,12462,0,2009.1,2016.1,2009.1,2015.1,1524.38,0,38.77,0.1640569999999999,44.31137796,9.2,1,105.57,6,13.85,1,0,14.85006061444444,1
12124,507715,0,2013.01,2017.01,2013.01,2016.01,0.0,0,145.67,0.120372,40.606701,99.96,1,0.0,3,40.0,1,1,27.147762972222218,1
8107,10866,0,2010.02,2016.02,2010.02,2015.02,1066.56,0,117.88,0.1169,40.606701,39.96,1,131.41,6,20.0,1,0,27.234919099999995,0
15523,10176,0,2010.12,2016.12,2010.12,2015.12,1074.25,1617,144.83,0.1152369999999999,40.9390266,16.66,1,115.74,5,16.0,1,1,27.144418999999992,1
18346,54017,0,2011.1,2016.08,2014.08,2015.08,7797.23,0,19.8,0.140621,44.31137796,30.0,1,693.67,4,13.32,1,1,14.828419403333331,1
19412,6591,0,2012.06,2016.06,2015.04,2015.06,986.4,0,1.06,0.145137,44.31137796,21.52,1,98.29,4,13.2,0,0,14.835096342222222,1
3812,46203,0,2005.01,2017.01,2005.01,2016.01,4756.27,4059,131.8,0.1169019999999999,40.606701,62.28,1,530.56,11,41.58,0,0,27.14424757777778,0
17380,9034,66289,2011.11,2016.11,2015.1,2015.11,794.51,637,144.4,0.115939,40.9390266,18.18,2,98.49,4,15.3,1,1,27.184392799999998,1
5357,17942,0,2010.06,2016.06,2015.05,2015.06,1797.47,778,127.83,0.1151819999999999,40.606701,16.52,1,222.36,6,18.0,1,1,27.2523875,0
10614,69692,0,2011.06,2016.06,2011.06,2015.07,6062.7,6442,144.0,0.097701,58.99595196,-1.56,1,496.94,5,15.0,1,1,34.697068683333335,0
16704,19625,0,2011.11,2016.11,2015.09,2015.11,444.81,0,71.37,0.142881,45.80687796,21.78,1,36.21,4,13.2,1,1,14.851969453333329,1
16119,4350,0,2012.02,2016.06,2014.06,2015.07,402.6,0,0.0,0.142881,44.31137796,0.12,1,165.88,4,65.0,1,1,34.68547462,1
844,5886,0,2010.03,2016.03,2010.03,2015.03,636.13,0,121.1,0.120372,40.606701,37.39,1,84.15,6,16.5,0,0,27.229286233333333,0
2421,3367,0,2009.11,2016.11,2015.09,2015.11,359.97,1207,19.13,0.162461,46.30537836,21.09,1,13.81,6,10.392,0,0,14.900331364444442,0
9459,5419,0,2010.11,2016.11,2010.11,2015.11,434.0,0,16.38,0.147506,46.30537836,21.09,1,45.0,5,10.392,0,0,14.866371958888884,0
5804,4972,0,2013.05,2016.05,2013.07,2015.05,744.96,0,0.0,0.1457109999999999,44.31137796,25.56,1,72.78,3,13.856,0,0,14.84018287,0
1875,17214,6264,2012.07,2016.07,2013.1,2015.07,2536.28,0,15.4,0.143166,44.31137796,17.45,2,245.11,4,13.856,1,1,14.829418764444444,0
3294,8527,7848,2010.12,2016.12,2015.11,2015.12,1014.12,0,15.3,0.164775,45.30837756,11.82,2,84.86,5,10.35,0,0,14.84136453666666,1
11154,42447,33625,2003.1,2016.04,2003.1,2015.04,2938.16,2527,131.74,0.115174,40.606701,19.92,3,353.62,12,16.5,0,0,27.21593731111111,0
17797,103535,0,2011.07,2016.1,2015.1,2015.07,7460.54,0,87.75,0.138847,44.31137796,8.8,1,549.86,5,13.2,0,0,14.829311208888887,1
13119,6737,5075,2013.08,2016.08,2013.11,2015.08,993.08,0,15.15,0.143166,44.31137796,17.82,2,122.43,2,15.0,1,1,14.82446143111111,1
6939,765101,0,2011.05,2016.11,2013.11,2015.11,5073.06,0,132.55,0.114481,40.606701,58.19,1,547.4,5,43.0,0,0,27.20714016666666,1
10835,26173,0,2012.05,2016.07,2015.07,2015.04,4021.3,0,0.0,0.1383049999999999,44.31137796,29.76,2,329.76,4,13.2,0,0,14.929849175555557,1
10054,13617,7765,2009.09,2016.09,2014.06,2015.09,1372.66,83,131.41,0.115174,40.606701,7.69,2,197.64,6,16.0,0,0,27.25185583333333,0
6795,14573,0,2012.01,2017.01,2014.06,2016.01,2206.29,0,15.98,0.146694,44.31137796,31.2,1,190.13,4,13.856,0,0,14.865318792222222,0
3584,1743025,0,2010.04,2016.04,2010.04,2015.04,4698.48,4392,16.12,0.1646369999999999,44.31137796,25.6,1,431.24,6,13.8,0,0,14.880204536666668,0
18687,40451,0,2010.02,2016.02,2015.12,2015.02,3390.69,2510,132.86,0.1186359999999999,40.606701,44.88,1,480.35,6,30.0,0,0,27.254923666666667,1
3200,4406520,1337056,2010.06,2016.06,2010.06,2015.06,2598.11,2408,16.41,0.1646369999999999,44.31137796,21.12,2,256.51,6,14.5,0,0,14.87265013818182,0
1743,142883,0,2010.04,2016.04,2010.04,2015.04,1013.27,957,131.76,0.1169099999999999,40.606701,40.38,1,118.84,6,19.8,0,0,27.218320866666662,0
10528,30191,0,2012.07,2016.07,2015.06,2015.07,990.6,550,129.6,0.1151819999999999,40.606701,26.57,1,120.75,4,25.0,1,1,27.190340999999997,0
14412,1129316,0,2011.12,2016.12,2011.12,2015.12,8950.78,10329,129.24,0.110955,40.606701,-6.12,1,766.02,4,29.58,1,1,27.14152866666666,1
16199,533498,0,2012.04,2016.04,2012.04,2015.04,3870.81,3953,16.12,0.1634789999999999,44.31137796,23.28,1,301.45,4,10.35,0,0,14.880009536666668,1
14883,971469,0,2009.08,2016.05,2009.08,2015.05,583.17,636,16.36,0.165793,44.31137796,19.11,1,59.49,6,10.35,0,0,14.876070653333336,1
3971,3560,0,2008.11,2016.1,2015.09,2015.1,303.44,392,136.29,0.0983899999999999,58.99595196,-2.08,1,35.57,7,9.9,0,0,34.65298423888889,0
5685,22535,0,2012.1,2016.11,2015.11,2015.01,248.36,0,27.77,0.162461,46.31137836,21.09,1,13.98,3,10.392,1,0,14.83853842555555,0
8162,44471,0,2011.07,2016.07,2011.07,2015.07,6566.8,0,18.71,0.143166,44.31137796,16.66,1,568.41,5,13.2,1,0,14.82941869777778,0
20053,67565,0,2012.04,2016.04,2012.04,2015.04,509.14,543,18.37,0.146694,44.31137796,27.12,1,55.54,4,13.15,1,0,14.845555842222224,1
8595,19940,0,2011.09,2016.09,2016.01,2015.07,1632.81,824,13.35,0.1446309999999999,46.55462196,28.59,1,144.55,4,13.15,1,1,14.81950409777778,0
2385,1333,0,2010.06,2016.06,2010.06,2015.07,199.78,0,19.45,0.1457109999999999,44.31137796,21.52,1,20.1,6,13.2,0,0,14.83026759222222,0
9306,6408,6041,2012.05,2016.05,2013.08,2015.05,961.24,0,14.05,0.1457109999999999,44.31137796,25.56,2,116.47,4,13.85,1,0,14.840182903333336,0
6599,2843,0,2013.06,2016.06,2014.02,2015.06,426.0,0,19.14,0.144902,44.31137796,16.92,1,42.27,3,10.392,0,0,14.864626097777778,0
1667,78574,0,2010.07,2016.01,2015.12,2015.01,7732.74,0,132.0,0.111125,40.606701,79.8,1,760.26,6,80.0,1,1,27.14003794444444,0
16004,6693,0,2009.1,2016.1,2015.09,2015.1,652.98,491,131.76,0.114667,40.9390266,36.8,1,81.79,6,27.6,0,0,27.224842254545447,1
181,275969,0,2010.12,2016.04,2010.12,2014.1,25497.36,19737,143.25,0.1095049999999999,40.606701,-3.06,1,1785.19,5,72.0,1,1,27.165734416666663,0
8240,21121,0,2010.04,2016.04,2014.06,2015.04,781.61,0,19.54,0.146694,44.31137796,21.48,1,82.46,6,10.392,0,0,14.865053931111111,0
8645,13321,0,2013.02,2016.02,2013.02,2015.02,1947.86,0,20.13,0.142065,44.31137796,30.0,1,169.97,3,13.3,1,1,14.804309953333329,0
14109,11971,0,2012.06,2016.06,2015.05,2015.06,1210.67,1166,130.3,0.1151819999999999,40.606701,32.52,1,146.66,4,26.0,1,1,27.199086999999995,1
1189,131385,0,2010.01,2016.02,2010.01,2015.02,2.96,0,131.77,0.120372,40.606701,37.44,1,0.49,6,15.001,0,0,27.23849504444444,1
50,3961,0,2009.07,2016.07,2015.05,2015.07,584.97,881,16.29,0.14317,44.31137796,18.62,1,54.11,7,13.2,0,0,14.829494597777778,0
16195,74661,55261,2013.06,2016.06,2015.12,2015.07,9850.29,5405,167.74,0.148299,41.1052014,96.16,2,1115.64,3,35.0,1,1,27.73257505555556,1
15306,20202,0,2012.05,2016.05,2015.04,2015.06,743.52,669,129.24,0.11634,40.606701,33.99,1,96.31,4,19.0,1,1,27.20884838888888,1
11179,51686,0,2012.05,2016.05,2014.04,2015.05,5214.64,4441,359.25,0.114481,40.606701,48.06,1,539.42,4,70.0,1,1,27.25125538888889,0
12419,1060,0,2009.09,2016.09,2009.09,2015.09,109.88,0,120.41,0.1152369999999999,41.27136420000001,40.76,1,13.9,6,19.8,0,0,27.355713878787878,1
19425,41606,0,2009.09,2016.09,2015.07,2015.09,1923.75,1628,15.67,0.143748,44.31137796,12.48,1,158.28,6,14.5,0,0,14.806931369999996,1
18478,10430,0,2011.11,2016.11,2011.11,2015.11,1574.2,0,16.94,0.147506,45.30837756,29.76,1,151.23,4,13.2,0,0,14.805917580606057,1
19396,4749,0,2010.09,2016.09,2015.08,2015.09,473.65,2,144.39,0.1153599999999999,40.9390266,29.28,1,68.54,5,19.8,1,1,27.2656664,1
17080,1444,0,2013.03,2016.03,2014.02,2015.03,225.76,0,15.97,0.146694,44.31137796,34.1,1,24.98,3,13.856,0,1,14.89874070181818,1
12362,71494,24965,2011.1,2016.04,2014.04,2015.04,8556.43,12650,16.13,0.142065,44.31137796,25.7,2,703.8,4,13.856,0,0,14.843557175555556,1
6261,49187,0,2009.12,2016.11,2013.11,2015.11,4899.53,4940,117.53,0.112922,40.606701,2.79,1,505.42,6,43.648,1,1,27.17013533333333,0
3258,0,4361,2008.07,2016.12,2008.07,2016.01,0.0,0,141.42,0.092453,59.17346796,0.12,2,0.0,8,68.0,0,0,34.76470816666667,0
1233,34357,0,2010.05,2016.1,2013.1,2015.1,3835.71,3600,14.93,0.1634789999999999,44.31137796,21.81,1,266.85,6,13.15,1,1,14.875007314444446,0
7119,5126,0,2009.11,2016.11,2009.11,2015.11,81.22,0,13.65,0.1670859999999999,46.30537836,21.09,1,7.7,6,10.392,0,1,14.901616664444443,0
7123,532,0,2011.12,2016.12,2011.12,2015.12,80.04,79,19.72,0.147506,46.30537836,20.54,1,7.83,4,10.392,1,1,14.805838731111104,0
57,54688,0,2011.02,2016.02,2013.11,2015.02,1982.58,3535,145.4,0.1169,40.606701,29.64,1,211.2,5,19.8,1,1,27.234919099999995,0
11430,286519,346554,2005.03,2016.03,2005.03,2015.03,14802.95,17537,141.86,0.114008,40.606701,-1.09,2,1051.44,11,47.5,0,0,27.22276448333333,1
3520,95552,78913,2012.09,2016.06,2015.06,2014.09,11372.76,6375,141.8,0.161936,41.1052014,164.88,2,958.06,3,60.0,0,0,27.48224917777777,0
10209,6826,0,2010.09,2016.09,2010.09,2015.09,873.72,0,16.93,0.16695,44.31137796,10.08,1,78.22,5,10.382,1,1,14.856734892222216,0
8584,99299,0,2006.01,2016.02,2006.01,2015.02,6788.43,11546,141.79,0.1017,58.99595196,0.12,1,570.33,10,40.0,0,0,34.74531308444445,1
4320,477552,654053,2009.1,2016.06,2009.1,2015.06,1426.97,0,16.12,0.140621,44.31137796,25.56,3,130.63,6,13.856,0,0,14.833603564444443,0
2101,117143,24,2010.01,2016.03,2013.09,2015.03,11121.5,9600,143.44,0.114008,40.606701,-2.07,3,884.03,6,90.0,1,0,27.22276448333333,0
11672,12381,0,2013.07,2016.07,2015.06,2015.07,1310.39,0,99.29,0.114604,40.606701,39.6,1,161.65,3,19.8,0,1,22.22802463636363,1
4659,23630,0,2010.04,2016.04,2010.04,2015.04,310.73,271,144.02,0.115174,40.606701,30.78,1,34.28,6,15.1,1,0,27.2160042,0
4389,1923,0,2011.01,2017.01,2015.11,2016.01,289.24,70,18.7,0.145541,44.31137796,33.12,1,31.82,5,13.2,0,0,14.805762208888886,1
11907,16632,0,2013.01,2017.01,2013.01,2016.01,220.95,0,16.46,0.146694,44.31137796,34.68,1,22.73,3,13.856,1,1,14.805857842222215,1
17560,5549,2937,2010.04,2016.04,2010.04,2015.04,77.96,0,17.65,0.1457109999999999,44.31137796,21.48,2,7.99,6,10.392,0,0,14.845336697777777,1
3183,4048,11263,2010.02,2016.02,2010.02,2015.02,612.41,0,16.07,0.146694,44.31137796,26.04,3,65.22,6,10.392,0,0,14.80587691999999,0
9603,11032,0,2010.07,2016.07,2010.07,2015.07,493.47,564,16.25,0.144902,44.31137796,18.62,1,43.78,6,13.2,0,0,14.82993007,0
7395,6011,0,2012.04,2016.04,2012.04,2015.04,912.07,475,10.35,0.146694,44.31137796,23.56,1,74.42,4,11.42,1,1,14.845555842222224,0
10311,21976,0,2012.11,2016.11,2012.11,2015.11,513.25,385,23.6,0.236794,44.31137796,-1.32,1,222.53,3,13.8,1,1,14.84110692555555,0
42,6743,0,2011.1,2016.1,2014.06,2015.1,1023.74,0,9.87,0.147506,45.80687796,23.04,1,99.85,4,13.2,0,0,14.948678153333333,0
12768,140572,0,2008.06,2016.1,2013.1,2015.1,13394.39,10194,142.87,0.110955,40.606701,-0.79,1,879.38,8,33.0,1,0,27.15940366666666,1
9211,3049,0,2012.08,2016.08,2015.07,2015.08,312.01,0,118.23,0.1157609999999999,40.606701,19.5,1,39.05,3,17.320999999999998,1,0,27.19976444444444,0
20,19593,0,2012.07,2016.07,2013.1,2015.07,2886.5,0,17.55,0.143166,44.31137796,17.45,1,243.99,4,13.856,1,0,14.82941873111111,0
6315,13802,0,2012.05,2016.05,2012.05,2015.05,1408.72,0,128.56,0.1169099999999999,40.606701,22.02,1,174.07,4,15.32,1,1,27.209284499999995,1
1442,32804,0,2012.02,2016.02,2012.02,2015.02,2867.46,2643,361.63,0.102772,58.99595196,0.0,1,329.59,4,16.5,0,0,34.74620891777778,0
19319,29017,0,2012.06,2016.06,2014.06,2015.06,2849.18,2321,128.19,0.1128599999999999,40.606701,27.0,1,328.89,4,18.0,1,1,27.20378383333333,1
