,cons_12m,cons_gas_12m,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_pow_p1,margin_gross_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,origin_up_lxidpiddsbxsbosboudacockeimpuepw,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,avg_price_pow_energy,churn
15845,5077,7057,2012.03,2016.03,2012.03,2015.07,465.97,0,31.07,0.165794,44.31137796,23.76,2,51.37,4,10.392,1,1,14.88643380888889,0
14480,19090,0,2012.08,2016.08,2015.06,2015.08,2796.05,0,16.5,0.141434,44.31137796,14.04,1,209.85,3,13.2,1,1,14.824171231111112,0
5853,16494,0,2012.06,2016.1,2013.12,2015.1,2445.65,1131,13.73,0.145789,44.31137796,10.0,1,234.71,4,15.0,1,1,14.809991597777772,0
5158,6601,0,2010.03,2016.09,2014.09,2015.09,429.16,0,16.06,0.1457109999999999,44.31137796,13.4,1,35.0,6,13.856,0,0,15.19344539878788,0
5142,10634,0,2009.09,2016.09,2015.07,2015.09,1203.98,2460,16.33,0.16059,44.31137796,8.93,1,83.31,6,10.35,0,1,14.853743292222225,0
2162,17339,0,2013.02,2016.02,2015.12,2015.02,2562.26,1416,13.9,0.141838,44.31137796,33.84,1,269.75,3,15.0,1,0,14.805041623030297,0
8825,3488,8220,2009.1,2016.1,2009.1,2015.1,527.25,0,6.3,0.146348,45.80687796,19.2,2,53.81,6,11.0,1,0,14.898837986666669,0
7355,5371,0,2011.04,2016.04,2011.04,2015.04,813.68,0,6.28,0.146694,44.31137796,21.38,1,91.09,5,10.35,0,0,14.84555580888889,0
5926,1205,0,2010.02,2016.02,2010.02,2015.02,181.78,0,15.29,0.146694,44.31137796,33.12,1,21.92,6,13.2,0,1,14.805876986666664,0
12937,72724,44243,2010.01,2017.01,2014.01,2016.01,5431.37,1927,127.84,0.1152369999999999,40.606701,25.92,2,328.82,6,17.320999999999998,1,0,27.14210666666666,0
11331,946896,0,2009.05,2016.05,2009.05,2015.05,3310.19,12,131.83,0.113323,40.606701,17.79,2,509.3,7,16.78,0,0,27.20525894444444,1
3929,20000,0,2012.06,2016.06,2015.05,2015.06,2205.91,2245,130.32,0.11634,40.606701,22.92,1,241.26,4,25.0,1,1,27.1999098,0
8884,9674,0,2013.02,2016.02,2013.02,2015.02,1061.06,96,169.88,0.120372,40.606701,119.88,1,153.26,3,60.0,1,1,27.14746087878788,1
7627,12387,0,2011.05,2016.05,2011.05,2015.05,1848.02,0,9.4,0.143166,44.31137796,18.27,1,162.92,5,11.0,0,0,14.837408853333336,0
9262,4698,0,2011.12,2016.12,2015.11,2015.12,709.47,0,20.01,0.144039,45.80687796,16.14,1,58.95,4,10.392,1,1,14.865106153333334,1
11410,2687,0,2012.08,2016.08,2015.07,2015.08,265.77,248,118.6,0.1151819999999999,40.606701,19.5,1,34.64,3,17.320999999999998,1,1,27.208414333333327,0
6603,11733,0,2013.03,2016.07,2014.07,2015.07,1691.01,1819,9.82,0.140621,44.31137796,24.0,1,140.44,3,14.49,1,0,14.83822673666667,0
4158,11973,0,2010.09,2016.09,2015.08,2015.09,0.0,0,129.38,0.1157609999999999,40.606701,17.7,1,0.0,5,19.7,1,1,27.172752499999994,0
1766,67551,0,2012.11,2016.11,2012.11,2015.11,6739.43,17336,124.39,0.112922,40.606701,2.19,1,729.3,3,34.0,0,0,27.150101111111105,0
3562,6147,0,2010.01,2016.03,2010.01,2015.03,930.32,519,18.37,0.146694,44.31137796,34.27,1,110.45,6,15.0,1,1,14.850491781111112,0
9164,36670,0,2010.04,2016.04,2010.04,2015.04,904.93,0,18.9,0.146694,44.31137796,27.32,1,92.5,6,13.2,0,0,14.84555580888889,0
6364,8266,0,2010.06,2016.06,2010.06,2015.07,1239.7,0,16.08,0.1457109999999999,44.31137796,21.52,1,125.18,6,13.2,0,0,14.83026755888889,0
13640,11086,0,2012.01,2017.01,2012.01,2016.01,1669.28,2043,19.27,0.146694,44.31137796,29.76,1,153.24,4,13.2,0,0,14.8056911260606,0
378,56731,0,2009.11,2016.11,2009.11,2015.11,5521.64,5024,131.38,0.112922,40.606701,2.1,1,544.66,6,33.0,0,0,27.15222044444444,0
3463,13858,0,2010.02,2016.02,2010.02,2015.02,1230.8,0,16.42,0.1620329999999999,44.31137796,23.28,1,148.74,6,10.35,0,1,14.839232703333328,0
16067,9976,0,2012.12,2016.12,2012.12,2015.12,1405.13,0,16.05,0.1692799999999999,44.31137796,-1.48,1,301.43,3,13.856,0,1,14.813630701818177,0
7958,47613,0,2012.05,2016.08,2013.08,2015.08,92.86,0,38.28,0.2453469999999999,53.28437796,74.94,1,20.51,4,13.2,1,1,16.657582958888888,1
9004,5207,0,2013.01,2017.01,2015.11,2016.01,787.83,0,9.63,0.142649,44.31137796,34.56,1,81.45,3,13.8,0,1,14.864980292222224,1
9060,9064,0,2011.07,2016.07,2011.07,2015.07,474.02,371,16.62,0.1457109999999999,44.31137796,18.48,1,41.07,5,13.15,1,0,14.830267625555557,0
11531,2495,0,2012.02,2016.02,2012.02,2015.03,253.23,0,121.1,0.1169,40.606701,43.32,1,30.02,4,17.32,0,0,27.234919099999995,0
6198,12456,0,2008.12,2016.12,2008.12,2015.12,1104.76,1326,131.35,0.1005279999999999,58.99595196,-3.51,1,129.03,7,15.0,0,0,34.63059801666666,1
2345,2670,0,2012.06,2016.06,2012.06,2015.06,397.69,225,13.87,0.144902,44.31137796,16.92,1,36.91,4,10.392,1,1,14.83755024727273,0
3440,13993,0,2009.11,2016.11,2009.11,2015.11,1478.07,812,144.98,0.1152369999999999,40.606701,11.1,2,161.51,6,35.2,1,0,27.15347352777777,1
14274,18662,0,2009.1,2016.1,2015.12,2015.07,1853.29,2026,142.58,0.1152369999999999,41.1052014,39.92,2,219.09,6,30.0,0,0,27.162528055555548,0
15594,6442,0,2012.11,2016.11,2012.11,2015.11,974.37,0,19.0,0.147506,45.80687796,21.78,2,93.46,3,13.2,1,1,14.862393292222222,0
89,16163,0,2009.08,2016.08,2009.08,2015.08,1739.46,1474,0.0,0.115174,40.606701,12.9,1,181.75,6,20.7,0,0,24.91656683333333,0
10921,3699,0,2012.03,2016.03,2014.06,2015.03,557.68,0,18.37,0.146694,44.31137796,34.27,1,56.94,4,15.0,1,1,14.865131514444446,0
16074,2013,0,2011.11,2016.11,2014.02,2015.11,304.55,0,15.25,0.147506,46.30537836,21.09,1,36.26,4,10.392,1,1,14.866372025555554,1
794,8992,0,2011.09,2016.09,2011.09,2015.09,1344.46,1433,13.75,0.1457109999999999,44.31137796,10.08,1,130.51,4,10.392,1,0,14.820352347777778,0
9106,2320,0,2009.1,2016.1,2009.1,2015.1,345.61,0,16.3,0.144902,44.31137796,10.36,1,40.32,6,13.85,1,0,14.815028486666668,0
6482,788897,0,2010.06,2016.06,2010.06,2015.06,3188.45,5533,0.0,0.142819,44.31137796,21.76,1,281.81,6,15.0,0,0,14.83426009777778,0
2336,21988,0,2009.1,2016.11,2013.11,2015.11,2226.16,1707,132.11,0.1152369999999999,40.606701,4.41,1,249.11,6,23.1,0,0,27.160601111111102,0
2899,348208,12702,2011.1,2016.1,2013.09,2015.1,9013.72,7364,168.04,0.110955,40.606701,7.32,2,839.28,4,43.64,1,1,27.15940366666666,0
12125,9570,27699,2009.08,2016.08,2009.08,2015.08,1454.34,881,0.0,0.144902,44.31137796,15.72,2,116.28,6,13.2,0,0,14.824962708888886,0
14796,2620,0,2010.11,2016.11,2015.09,2015.12,388.23,449,16.79,0.142881,46.30537836,21.09,1,31.49,5,10.392,0,0,14.80519765333333,0
441,13628,0,2012.06,2016.06,2015.05,2015.06,1445.45,1085,129.25,0.11634,40.606701,25.96,1,158.69,4,20.785,1,1,27.19990966666666,0
8198,16460,0,2012.05,2016.03,2014.03,2015.03,2406.48,82,13.76,0.142065,44.31137796,30.86,1,205.05,4,15.0,1,1,14.848605864444446,0
15272,10873,57399,2009.08,2016.08,2015.07,2015.08,475.13,468,130.65,0.114604,40.606701,21.36,2,49.51,6,19.0,0,0,27.17899288888889,0
11992,6029,0,2013.02,2016.02,2014.06,2015.02,911.52,0,18.47,0.146694,44.31137796,31.32,1,100.31,3,12.5,1,1,14.865176764444444,0
15739,12258,0,2010.03,2016.03,2010.03,2015.03,1401.48,0,15.93,0.165794,44.31137796,28.34,1,127.3,6,13.8,0,0,14.88643380888889,0
10404,256835,0,2010.06,2016.06,2010.06,2015.06,1188.8,698,16.35,0.1640569999999999,44.31137796,15.16,1,118.41,6,10.392,0,0,14.870198425555555,1
11936,6543,0,2010.01,2016.02,2010.01,2015.03,988.89,1320,0.0,0.146694,44.31137796,27.6,1,100.19,6,11.0,1,0,14.805824101818176,0
1521,1895,0,2010.08,2016.08,2010.08,2015.08,284.47,0,15.2,0.1457109999999999,44.31137796,12.3,1,30.46,5,10.35,0,0,14.840174836666666,0
10504,6141,0,2010.06,2016.06,2010.06,2015.06,602.65,555,130.45,0.115174,40.606701,31.64,1,69.39,6,20.0,1,0,27.19764363333333,0
14971,881406,0,2010.07,2016.07,2010.07,2015.07,2252.74,0,11.25,0.1646369999999999,44.31137796,16.66,1,316.24,6,13.2,0,0,14.864763619999998,0
2853,6281,0,2010.08,2016.08,2010.08,2015.08,934.64,1224,14.34,0.144902,44.31137796,16.44,1,84.08,5,13.856,1,0,14.824962842222224,0
16071,24081,0,2011.08,2016.04,2014.04,2015.04,4557.61,2312,19.82,0.186188,45.80687796,30.13,1,1398.15,4,10.52,1,0,15.316782842222224,0
4793,11102,0,2009.12,2016.12,2015.11,2015.12,1661.97,0,9.55,0.143478,44.31137796,3.08,1,129.0,6,11.4,0,1,14.805473147777771,0
5239,5090,0,2009.06,2016.06,2015.04,2015.06,761.77,0,6.89,0.145137,44.31137796,18.72,1,77.77,7,11.5,0,0,14.835063308888888,0
6962,3419,0,2009.1,2016.1,2009.1,2015.1,512.79,0,18.34,0.144902,44.31137796,7.8,1,45.77,6,10.392,0,0,14.815424008888888,0
13830,133118,0,2012.08,2016.08,2013.11,2015.08,12872.85,631,407.97,0.1100829999999999,40.606701,-8.1,1,843.65,3,65.0,1,1,27.17565377777777,0
9892,4984,0,2010.05,2016.05,2010.05,2015.06,516.24,0,119.34,0.1169099999999999,40.606701,35.85,1,76.1,6,19.8,0,0,27.20502055151515,0
13201,6448,0,2012.07,2016.07,2012.07,2015.07,583.4,1874,24.46,0.161165,44.31137796,14.64,1,60.22,4,10.392,1,1,14.86368357,0
11249,724522,51366,2012.08,2016.08,2012.08,2015.08,7022.56,15401,90.59,0.113323,40.606701,8.28,2,491.91,3,22.0,0,0,27.17789311111111,1
1106,44201,164984,2010.03,2016.03,2010.03,2015.03,610.68,594,131.76,0.120372,40.606701,34.23,2,74.1,6,15.1,0,0,27.229286233333333,0
13693,16034,180920,2010.02,2016.02,2010.02,2015.02,1626.27,1724,144.19,0.1169,40.606701,24.72,2,168.47,6,16.5,1,1,27.234919099999995,0
3978,16935,0,2009.09,2016.09,2009.09,2015.09,397.13,499,16.91,0.165793,44.31137796,12.82,1,31.56,6,13.2,0,1,14.855674542222223,0
11109,120326,0,2011.07,2016.07,2013.11,2015.07,11241.1,11052,143.34,0.1100829999999999,40.606701,-6.12,1,775.26,5,59.0,1,1,27.184649472222212,0
9279,23628,8299,2010.01,2016.03,2015.03,2015.03,2347.53,1549,129.6,0.115172,40.606701,27.09,3,256.47,6,20.0,1,0,27.22421228888889,0
9426,10825,0,2010.08,2016.08,2015.05,2015.08,1128.19,1125,148.16,0.1169099999999999,40.606701,15.12,1,142.68,5,17.32,1,1,27.181885027777778,0
3129,4406520,1337056,2010.05,2016.05,2010.05,2015.05,1880.01,0,88.24,0.1169099999999999,40.606701,30.0,2,329.91,6,20.0,0,0,22.667274644444444,0
10920,30313,0,2009.08,2016.11,2014.06,2015.11,3083.19,2669,145.26,0.1152369999999999,40.606701,6.6,1,341.06,6,19.8,1,0,27.25127355555556,1
572,920,0,2011.07,2016.02,2014.01,2015.03,136.82,0,16.78,0.1663869999999999,46.30537836,26.04,1,1.38,5,10.392,0,0,14.870884253333324,0
4820,1787,0,2013.06,2016.06,2013.07,2015.06,267.29,340,17.27,0.1457109999999999,44.31137796,16.92,1,24.05,3,10.392,0,0,14.835225264444448,0
214,5866,0,2012.08,2016.08,2012.08,2015.08,536.32,833,132.61,0.103919,58.99595196,-1.62,1,78.83,3,10.392,0,1,34.67958368333334,0
4363,11301,0,2013.06,2016.06,2015.01,2015.06,1643.54,1018,16.18,0.142819,44.31137796,19.28,1,143.47,3,13.2,1,1,14.833727792222223,0
14965,1461,0,2012.03,2016.03,2012.03,2015.03,219.43,0,16.39,0.1458839999999999,44.31137796,23.76,1,20.77,4,10.392,0,0,14.805481731111104,0
5385,11780,9021,2013.05,2016.05,2013.05,2015.05,1260.72,3165,141.71,0.1169099999999999,40.606701,44.76,4,126.18,3,27.6,0,1,27.209284499999995,0
1817,250315,0,2004.08,2016.08,2004.08,2015.08,22439.49,61178,132.28,0.1100829999999999,40.606701,-10.32,1,1547.6,11,82.5,0,0,27.17565377777777,0
12008,4436,0,2010.01,2017.01,2015.11,2016.01,335.0,421,16.26,0.144963,44.31137796,26.04,1,34.08,6,10.392,0,0,14.80566617555555,0
1505,4604,0,2009.09,2016.09,2009.09,2015.09,677.48,0,15.72,0.144902,44.31137796,12.82,1,52.13,6,13.2,0,1,14.819562181111111,0
2040,4802,0,2010.03,2016.03,2010.03,2015.03,725.33,850,16.58,0.146694,44.31137796,31.64,1,75.15,6,13.856,0,0,14.850491781111112,0
13776,1017579,187578,2011.06,2016.06,2011.06,2015.06,285.61,42,146.81,0.115174,40.606701,47.44,2,32.06,5,30.0,1,1,27.197643499999995,0
2022,7581,0,2010.01,2017.01,2015.11,2016.01,286.11,237,16.24,0.144963,44.31137796,34.68,1,33.32,6,13.856,0,1,14.805611375555552,0
13051,1097768,241914,2011.04,2016.04,2011.04,2015.04,1328.46,16,144.88,0.115174,40.606701,39.84,2,176.88,5,33.0,1,1,27.2160042,0
188,9521,0,2012.1,2016.11,2015.09,2015.11,278.47,325,15.86,0.141434,44.31137796,5.52,1,20.87,3,10.392,1,1,14.82925757,0
881,5246,0,2010.11,2016.11,2015.09,2015.11,647.75,1353,17.56,0.164197,45.80687796,22.89,1,41.35,5,13.856,0,0,14.88737454222222,0
3536,6198,0,2012.05,2016.1,2014.11,2015.1,297.6,314,17.04,0.147506,46.30537836,21.64,1,-15.21,4,10.392,1,1,14.878122986666664,0
10049,29373,0,2012.09,2016.09,2015.08,2015.09,2964.69,1727,129.98,0.1151819999999999,40.606701,11.06,1,337.64,3,23.0,1,1,27.25402908333333,0
3638,873,15200,2010.03,2016.03,2010.03,2015.03,80.81,74,131.76,0.120372,40.606701,37.39,4,10.13,6,16.5,0,0,27.229286233333333,0
10372,33440,0,2012.11,2016.1,2012.11,2015.11,4898.28,0,15.81,0.1446309999999999,44.31137796,6.92,1,428.0,3,10.392,0,0,14.809323419999997,0
10063,36529,0,2011.1,2016.1,2015.05,2015.1,3826.09,3713,144.1,0.1165089999999999,40.606701,6.6,1,484.75,4,19.8,1,0,27.16370463888888,0
749,16233,0,2011.01,2017.01,2011.01,2016.01,647.99,658,132.4,0.1169019999999999,40.606701,43.08,1,65.43,5,17.25,0,0,27.14424744444444,0
9680,77098,0,2010.07,2016.07,2010.07,2015.07,7876.4,7368,359.25,0.113323,40.606701,30.23,1,670.12,6,63.0,1,1,27.187015055555552,0
13750,29611,0,2004.08,2016.08,2004.08,2015.08,3041.31,2861,132.94,0.115174,40.606701,20.1,1,294.36,11,32.11,0,0,27.179282666666666,0
8890,6504,0,2010.01,2017.01,2015.11,2016.01,785.36,1881,24.58,0.162327,44.31137796,26.04,1,78.46,6,10.392,1,0,14.840523542222218,0
13496,251519,0,2010.08,2016.08,2010.08,2015.08,1174.96,574,131.92,0.115174,40.606701,14.46,1,131.47,5,16.5,0,0,27.179282666666666,0
12745,56640,0,2012.12,2016.1,2013.1,2015.1,2637.16,1712,129.25,0.115174,40.606701,6.6,1,289.48,3,19.8,1,0,27.20682391666666,0
13911,34201,0,2009.08,2016.08,2013.08,2015.08,3392.95,7649,0.0,0.1128599999999999,40.606701,12.9,1,342.23,6,20.7,0,0,27.19532666666666,0
1004,30878,0,2010.06,2016.06,2014.06,2015.06,2673.28,0,132.43,0.115174,40.606701,22.04,1,395.02,6,24.0,0,1,27.251904,0
13403,34786,0,2009.12,2016.12,2015.1,2015.12,2810.25,0,16.22,0.144058,44.31137796,3.56,1,237.95,6,13.2,0,1,14.804919798787871,0
10970,41271,248075,2010.01,2017.01,2015.11,2016.01,286.95,0,16.05,0.14531,44.31137796,26.04,2,28.74,6,10.392,0,1,14.805492281111102,0
3626,16955,0,2011.04,2016.06,2011.04,2015.06,2462.09,0,19.28,0.140621,44.31137796,20.2,1,196.43,5,13.856,1,0,14.833603564444443,0
712,4477,0,2012.02,2016.02,2015.12,2015.02,671.83,0,18.62,0.142649,44.31137796,33.12,1,69.69,4,13.2,1,0,14.80565267555555,0
318,10476,0,2009.12,2016.12,2015.11,2015.12,700.14,0,18.23,0.163619,45.30837756,17.67,1,57.01,6,13.856,0,0,14.840208425555549,0
6358,7140,0,2010.01,2016.03,2010.01,2015.03,620.89,668,145.8,0.102772,58.99595196,-0.51,1,92.54,6,19.8,1,0,34.734745376666666,0
3414,16612,0,2013.02,2016.02,2013.02,2015.02,1715.65,1769,145.42,0.1186359999999999,40.606701,29.64,1,249.61,3,19.8,1,0,27.23704393333333,0
9374,16286,0,2013.06,2016.06,2013.04,2015.06,2405.76,0,16.19,0.143166,44.31137796,20.2,1,210.3,3,13.856,0,1,14.834376064444443,0
7136,43660,0,2009.07,2016.07,2015.06,2015.07,3472.52,0,120.78,0.114604,40.606701,22.92,1,403.58,7,29.7,0,0,27.188172499999997,0
9948,10439,0,2011.11,2016.11,2011.11,2015.11,1138.32,0,15.05,0.168242,45.30837756,16.8,1,115.35,4,13.856,0,0,14.874610019999992,0
3346,101076,0,2011.08,2016.08,2015.07,2015.08,1033.7,1028,144.63,0.1151819999999999,40.606701,18.54,1,111.88,4,16.5,1,0,27.19014755555555,0
12103,8406,0,2010.02,2016.02,2010.02,2015.02,894.08,781,142.08,0.120372,40.606701,37.92,1,95.11,6,15.2,0,0,27.23849504444444,0
9308,6207104,41532,2011.02,2016.02,2011.02,2015.02,295.24,132,18.32,0.1458839999999999,44.31137796,32.88,2,29.72,5,13.15,1,0,14.805510764444442,0
4113,6371,0,2012.02,2016.02,2015.12,2015.02,957.94,564,13.78,0.143805,44.31137796,32.88,2,101.99,4,13.15,1,0,14.865225125555556,0
8115,2243,0,2008.12,2016.11,2008.12,2015.12,195.24,162,112.59,0.1005279999999999,58.99595196,-1.35,1,24.02,7,5.75,0,0,34.630598113333335,0
13279,64600,0,2011.1,2016.1,2015.05,2015.1,6573.7,5376,146.96,0.114658,40.606701,4.48,1,704.26,4,26.4,1,1,27.25279108333333,0
4348,5322441,921247,2010.05,2016.1,2014.1,2015.1,999.22,1166,16.33,0.15885,44.31137796,-0.88,32,30.8,6,10.392,0,0,14.852941875555556,0
9055,6741,1041,2009.05,2016.09,2015.08,2015.09,590.13,379,131.77,0.0983899999999999,58.99595196,-1.82,2,72.63,7,10.0,0,0,34.664088238888894,0
3267,6789,0,2011.12,2016.1,2013.1,2015.1,1016.85,347,14.92,0.1457109999999999,44.31137796,9.84,1,91.55,4,13.15,1,1,14.821648035151512,1
14470,3722,0,2010.11,2016.11,2014.06,2015.11,563.81,0,16.22,0.147506,45.80687796,22.89,1,57.33,5,13.856,0,0,14.906988875555552,0
8486,7187,0,2011.08,2016.08,2015.06,2015.08,1045.19,0,18.97,0.141434,44.31137796,16.44,1,87.38,4,13.85,1,1,14.823803819999998,0
9229,70787,0,2008.07,2016.09,2015.08,2015.1,4284.63,5230,131.76,0.098925,58.99595196,-3.9,1,447.42,8,25.0,0,0,34.65298462777778,0
15246,1276496,2813019,2010.05,2016.05,2014.04,2015.05,4680.96,7643,170.26,0.115174,40.606701,144.36,2,481.25,6,136.0,1,1,27.25224227777778,0
5964,7629,0,2011.08,2016.08,2011.08,2015.08,758.3,2299,160.88,0.115174,40.606701,19.5,1,71.76,4,17.32,1,1,27.179282666666666,0
4811,14394,0,2010.12,2016.12,2015.05,2015.12,1000.81,1457,134.86,0.1152369999999999,40.9390266,17.98,1,114.53,5,17.25,0,0,27.144034611111103,0
1351,7981,0,2012.02,2017.01,2012.02,2016.01,1439.37,580,16.4,0.176617,45.80687796,20.88,1,350.39,4,13.856,1,1,15.300864401111106,0
5665,30521,0,2011.05,2016.1,2015.1,2014.12,2972.36,1151,142.21,0.111186,40.606701,7.76,1,267.68,5,23.1,1,1,27.207652861111104,0
7775,1493,0,2009.09,2016.09,2015.07,2015.09,219.05,267,16.48,0.141666,44.31137796,10.08,1,17.85,6,10.392,0,1,14.819564292222225,0
860,32970,0,2011.11,2016.11,2011.11,2015.11,730.34,0,16.07,0.147506,45.80687796,17.13,1,74.22,4,10.392,0,0,14.856667126060602,0
10524,355959,0,2011.11,2016.11,2011.11,2015.11,13175.14,10741,167.76,0.095919,58.99595196,-5.85,1,907.55,4,25.0,1,1,34.63921996111111,0
12816,19920,0,2009.09,2016.09,2009.09,2015.09,1749.58,1650,132.54,0.115174,40.606701,9.48,1,220.28,6,19.8,0,0,27.17010225,1
5132,4100379,0,2013.06,2016.06,2013.04,2015.06,6680.47,11168,146.23,0.115174,40.606701,22.62,1,604.88,3,33.0,1,1,27.197643499999995,0
10034,21817,0,2009.1,2016.1,2009.1,2015.1,3232.35,0,1.06,0.142819,44.31137796,8.8,1,254.05,6,13.2,0,1,14.81473014222222,0
8061,39708,0,2012.01,2016.03,2014.03,2015.03,5826.13,5219,9.6,0.142065,44.31137796,27.29,1,476.83,4,13.2,0,0,14.804203231111105,0
3450,4422,14559,2010.01,2017.01,2010.01,2016.01,667.62,0,7.23,0.146694,44.31137796,33.12,2,68.28,6,13.2,0,0,14.80580321696969,0
10012,7473,0,2009.08,2016.08,2009.08,2015.08,1111.91,1130,6.81,0.144902,44.31137796,17.16,1,105.73,6,14.49,1,0,14.824962875555554,0
15821,3404,0,2012.11,2016.11,2015.11,2015.11,344.58,338,128.9,0.114782,41.27136420000001,67.77,1,37.58,3,35.0,1,1,27.22110935,1
11699,2416,0,2009.08,2016.08,2009.08,2015.08,360.28,0,18.1,0.144902,44.31137796,12.3,1,33.87,6,10.35,0,0,14.826712732121212,0
4331,91,0,2012.04,2016.04,2012.04,2015.04,13.61,22,16.28,0.146694,44.31137796,21.48,1,0.74,4,10.392,1,1,14.845555842222224,1
7458,5541,0,2011.05,2016.05,2014.04,2015.05,830.92,1167,18.4,0.1457109999999999,44.31137796,25.56,1,76.78,5,13.856,0,0,14.86482859777778,0
4976,4735,0,2012.11,2016.11,2012.11,2015.12,711.27,384,19.98,0.147506,45.80687796,32.88,1,67.24,3,13.15,1,1,14.805838731111104,1
6556,5052,7076,2012.01,2017.01,2012.01,2016.01,330.44,543,129.96,0.120372,40.606701,43.32,4,30.4,4,17.320999999999998,1,1,27.147762972222218,0
6251,4012564,237673,2010.03,2016.03,2014.07,2015.03,5127.72,6293,131.43,0.1076589999999999,40.606701,-0.83,2,320.31,6,35.094,0,0,27.18268816666666,0
5063,28353,0,2012.04,2016.04,2013.1,2015.04,913.53,491,13.74,0.1457109999999999,44.31137796,30.98,1,95.13,4,15.0,1,1,14.84533673111111,0
5647,2875,0,2009.07,2016.07,2015.05,2015.07,424.29,505,16.28,0.14317,44.31137796,19.48,1,37.08,7,13.856,0,0,14.82959143111111,0
13396,17558,0,2012.05,2016.05,2015.04,2015.05,1848.95,1362,129.95,0.1157609999999999,40.606701,21.93,1,221.97,4,20.7,1,1,27.208510138888883,0
14789,18481,0,2011.03,2017.01,2015.01,2016.01,1748.53,0,16.77,0.182936,46.80387756,42.96,1,580.71,5,13.2,1,1,15.316990397777776,0
566,1544909,261969,2010.06,2016.06,2010.06,2015.06,3134.58,4367,131.76,0.1169099999999999,40.606701,19.74,2,449.12,6,18.551,0,0,27.19938116666666,0
650,13737,0,2010.02,2016.02,2010.02,2015.02,2056.1,0,16.19,0.1458839999999999,44.31137796,29.76,1,176.26,6,13.2,0,1,14.805433642222214,0
4440,11115,42167,2011.06,2016.06,2015.05,2015.06,421.52,244,132.06,0.114603,40.606701,43.64,2,56.13,5,27.6,0,0,27.19889363333333,0
2117,135832,0,2012.12,2016.12,2012.12,2015.12,440.94,187,21.58,0.2453469999999999,53.28437796,116.76,1,206.49,3,13.164,1,0,17.88311779222223,0
10582,190,0,2012.1,2016.1,2012.1,2015.1,28.61,2,18.42,0.146348,46.30537836,31.16,1,3.0,3,15.0,1,1,14.926615786666664,0
2521,6566,0,2009.1,2016.1,2009.1,2015.1,986.51,0,70.57,0.146348,45.30837756,18.72,1,96.15,6,13.2,1,0,14.871060119999996,0
11269,11273,0,2011.03,2016.03,2011.03,2015.03,1138.1,1125,144.09,0.1169,40.606701,27.3,1,123.71,5,15.1,1,1,27.225663316666665,0
15883,76208,0,2010.06,2016.11,2013.11,2015.11,7686.14,7230,359.25,0.113323,40.606701,4.11,1,682.93,6,63.0,1,1,27.17789311111111,0
8286,277905,0,2012.05,2016.05,2012.05,2015.05,1124.21,1192,7.54,0.1457109999999999,44.31137796,19.11,1,113.66,4,10.35,1,1,14.84042814777778,0
10964,7955,0,2012.02,2016.02,2015.12,2015.03,1205.28,0,19.44,0.142649,44.31137796,33.12,1,123.67,4,13.2,1,0,14.805701695757572,0
13367,20940,0,2012.04,2016.07,2013.07,2015.07,3044.28,0,17.46,0.140621,44.31137796,17.45,1,232.47,4,13.85,1,1,14.833603564444443,0
4071,8542,0,2009.08,2016.08,2015.06,2015.08,897.66,3369,17.43,0.163482,44.31137796,12.36,1,53.31,6,10.392,0,0,14.869876786666667,0
4383,53309,0,2005.1,2016.04,2014.04,2015.04,4647.69,4808,359.62,0.1017,58.99595196,-0.65,1,402.44,10,25.0,0,0,34.745019417777776,0
2069,3880,0,2010.02,2016.02,2010.02,2015.02,310.53,0,18.36,0.146694,44.31137796,33.12,1,33.48,6,13.2,0,0,14.80587691999999,0
8360,193564,0,2012.08,2016.08,2015.07,2015.08,3353.62,2161,128.3,0.1157609999999999,40.606701,13.86,1,368.94,3,22.17,1,1,27.19957094444444,0
15606,3784,0,2012.03,2016.07,2014.07,2015.07,544.58,0,18.42,0.140621,44.31137796,18.48,1,45.74,4,13.15,1,0,14.833153258888888,0
6165,2237,1796,2011.08,2016.02,2015.02,2014.08,174.95,0,0.0,0.1383049999999999,44.31137796,26.04,2,14.09,4,10.392,0,0,13.99217289333333,0
260,721632,0,2012.02,2016.02,2012.02,2015.02,6340.05,5750,131.78,0.115744,40.606701,26.4,1,530.1,4,26.4,0,0,27.23395215555555,0
6898,146512,0,2011.1,2016.1,2011.1,2015.1,2826.07,5620,143.23,0.1152369999999999,40.606701,5.52,1,386.06,4,16.5,1,1,27.162528055555548,0
12454,98589,0,2009.1,2016.06,2009.1,2015.06,1537.24,0,16.53,0.1457109999999999,44.31137796,19.28,1,142.17,6,13.2,0,1,14.835225197777778,0
12702,36808,0,2010.11,2016.11,2015.1,2015.11,0.0,0,119.28,0.115939,41.27136420000001,44.67,1,0.0,5,23.1,0,0,27.2122181,0
12719,6153,0,2012.08,2016.09,2014.09,2015.09,858.52,0,17.26,0.165793,44.31137796,10.08,1,69.75,3,10.392,0,1,14.885325372222225,0
9552,3156,0,2011.05,2016.05,2011.05,2015.05,413.71,0,18.57,0.1457109999999999,44.31137796,19.2,1,41.88,5,10.39,1,1,14.84018287,0
